	Description	Biological_process	Subcellular_location	TCGA-MR-A8JO	TCGA-NI-A8LF	TCGA-RC-A6M6	TCGA-RC-A7S9	TCGA-RC-A7SH	TCGA-RC-A7SK	TCGA-UB-A7MB	TCGA-UB-A7MC	TCGA-UB-A7MD	TCGA-WQ-A9G7	TCGA-WX-AA44	TCGA-XR-A8TD	TCGA-YA-A8S7	TCGA-DD-AA3A	TCGA-DD-AACD	TCGA-DD-AACG	TCGA-DD-AACZ	TCGA-DD-AAD1	TCGA-DD-AADB	TCGA-DD-AADD	TCGA-DD-AADF	TCGA-DD-AADL	TCGA-DD-AADN	TCGA-DD-AAE0	TCGA-DD-AAEE	TCGA-2Y-A9GV	TCGA-2Y-A9H0	TCGA-2Y-A9H3	TCGA-3K-AAZ8	TCGA-5C-AAPD	TCGA-BC-A10S	TCGA-BC-A10T	TCGA-BC-A110	TCGA-BC-A69I	TCGA-CC-5260	TCGA-CC-5262	TCGA-CC-5263	TCGA-CC-A123	TCGA-CC-A3MB	TCGA-CC-A7IF	TCGA-CC-A7IH	TCGA-CC-A7IL	TCGA-CC-A8HS	TCGA-DD-A1ED	TCGA-DD-A3A2	TCGA-DD-A4NL	TCGA-DD-A4NO	TCGA-DD-A4NV	TCGA-DD-A73C	TCGA-DD-A73D
PRDX1	Peroxiredoxin-1	cell population proliferation; cell redox homeostasis; cellular response to oxidative stress; erythrocyte homeostasis; hydrogen peroxide catabolic process; leukocyte activation; natural killer cell activation; natural killer cell mediated cytotoxicity; regulation of NIK/NF-kappaB signaling; regulation of stress-activated MAPK cascade; removal of superoxide radicals; response to oxidative stress; retina homeostasis; skeletal system development	cytoplasm; cytosol; extracellular exosome; extracellular space; melanosome; nucleus	182.5715049	191.5042259	398.38931210000004	88.16707774	101.9267499	206.0816827	195.986021	237.7503963	422.07618279999997	108.1740761	266.2864436	298.5978948	396.54670919999995	183.3490262	198.9267169	364.2979311	508.80043509999996	113.6417256	147.54316830000002	407.95696430000004	238.49528109999997	216.0653287	360.0812113	194.0955111	386.94321139999994	168.4485918	235.26020150000002	157.8623439	219.97434680000003	288.1298143	119.83756799999999	157.8590396	115.9903821	164.70114619999998	57.88702795	246.88156260000002	67.31484543	145.87182959999998	207.3491032	113.03522179999999	266.083201	106.29215959999999	84.32132031	106.48155600000001	122.445035	119.5855108	235.66697620000002	100.9283775	177.0226293	189.2138664
PRDX6	Peroxiredoxin-6	cell redox homeostasis; cellular oxidant detoxification; cellular response to oxidative stress; glycerophospholipid catabolic process; hydrogen peroxide catabolic process; neutrophil degranulation; positive regulation of mRNA splicing, via spliceosome; response to oxidative stress	azurophil granule lumen; cytoplasm; cytosol; extracellular exosome; extracellular region; extracellular space; membrane; nucleus; perinuclear region of cytoplasm	264.9638338	221.44134259999998	143.89146069999998	203.3778454	171.3692054	256.73119469999995	266.99926830000004	296.8119645	308.9533895	205.1101564	282.29019869999996	216.60170219999998	167.6565313	309.9078924	188.9787578	202.13381819999998	203.9010136	97.82241483	165.73274019999997	108.7996944	543.1639977000001	161.5684144	327.37584889999994	241.3123645	163.2127895	95.46757645	193.7262824	163.79245759999998	192.9147215	356.4584492	184.3104961	267.8786804	187.2497085	374.44654080000004	76.23473467	178.1178261	92.3291109	235.1702051	156.3419041	290.9386036	310.2673099	280.3135826	216.7776915	113.59191090000002	223.14084010000002	116.22486129999999	273.998797	109.9522338	163.8003392	336.26588399999997
TXNDC12	Thioredoxin domain-containing protein 12	cell redox homeostasis; negative regulation of cell death; negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway	endoplasmic reticulum; endoplasmic reticulum lumen	20.1166149	9.607417991	31.89653554	16.40678983	13.44658031	12.45406737	14.18999912	13.47092931	20.2254226	3.584809395	17.96528858	16.64856968	19.61439204	30.95753787	16.62390885	23.70052224	25.84941446	14.61707377	16.18311888	23.09964013	14.23291444	22.47093528	13.87626251	22.58808668	15.34104799	15.53795361	16.33260768	17.90048651	16.11583067	27.89585566	14.72513442	16.310478699999997	13.94952862	14.84712238	25.75976067	26.43570052	27.08808315	23.24106998	18.60023849	11.16481129	17.80062167	9.155893054	14.28449169	11.19085335	9.573950757999999	11.57318586	10.28922479	12.97671691	12.19702668	14.17136679
EPX	Eosinophil peroxidase (EPO) [Cleaved into: Eosinophil peroxidase light chain; Eosinophil peroxidase heavy chain]	defense response to bacterium; defense response to nematode; eosinophil migration; hydrogen peroxide catabolic process; negative regulation of interleukin-10 production; negative regulation of interleukin-5 production; neutrophil degranulation; positive regulation of interleukin-4 production; response to oxidative stress	cytoplasm; extracellular exosome; extracellular region; extracellular space; secretory granule lumen	0.015984453	0.012650767	0.026565041	0.036993866	0.009257716	0.056687053	0.153735758	0.0482962	0.007411598	0.010996199	0.01175304	0.017503492	0.0	0.105324197	0.008952950999999999	0.0	0.015277968999999999	0.03641968	0.030056153	0.008967401	0.0	0.039323335	0.0	0.0	0.019242909	0.10245057699999999	0.036032611	0.0	0.020489564	0.019171306000000003	0.029504693999999998	0.010349705	0.012157973	0.007521603000000001	0.022049971	0.0	0.017984563999999998	0.0	0.005454629	0.106250376	0.025809894	0.065690764	0.094831056	0.005246951	0.026164362000000004	0.073913105	0.020565246000000002	0.031489744	0.111849608	0.051720852000000005
PRDX4	Peroxiredoxin-4	4-hydroxyproline metabolic process; cell redox homeostasis; extracellular matrix organization; hydrogen peroxide catabolic process; I-kappaB phosphorylation; male gonad development; negative regulation of male germ cell proliferation; neutrophil degranulation; protein maturation by protein folding; response to oxidative stress; spermatogenesis	cytosol; endoplasmic reticulum; extracellular exosome; extracellular region; ficolin-1-rich granule lumen; nucleus; secretory granule lumen; smooth endoplasmic reticulum	76.79609651	18.08275719	130.3784192	92.89218082	25.55707309	20.25683838	47.795686700000005	39.58844264	57.70299799	28.54218271	29.369982099999998	38.49961165	195.9537104	53.04394289	146.8555031	57.45790707	141.59950659999998	71.06765012	75.90964079	37.06328649	80.95614411	56.84185335	82.92709441	48.58011864	40.82481553	71.99643243	100.16946180000001	42.68102247	63.95625225	203.05550469999997	73.46149383	44.46195051	50.68257787	57.65013292	36.30034451	96.00159074	71.94488159	157.32959830000001	81.91619335	55.04962099	50.01548061	41.412817100000005	28.46992005	40.47700877	22.51371859	55.71588454	79.46062356	48.94310611	38.93722327	50.28416991
PRDX5	Peroxiredoxin-5, mitochondrial	cell redox homeostasis; cellular response to oxidative stress; cellular response to reactive oxygen species; hydrogen peroxide catabolic process; inflammatory response; NADPH oxidation; negative regulation of apoptotic process; negative regulation of oxidoreductase activity; negative regulation of transcription by RNA polymerase III; positive regulation of collagen biosynthetic process; reactive nitrogen species metabolic process; regulation of apoptosis involved in tissue homeostasis; response to oxidative stress	cytoplasm; cytoplasmic vesicle; cytosol; extracellular exosome; extracellular space; intracellular membrane-bounded organelle; mitochondrial matrix; mitochondrion; nucleus; perinuclear region of cytoplasm; peroxisomal matrix; peroxisome	194.495712	186.2913767	451.94950389999997	228.16145780000002	310.29961360000004	452.5536572	254.1636614	130.5094691	252.21989130000003	505.68749349999996	249.69942290000003	210.77630980000004	272.7292935	483.4970828	306.95336560000004	337.0577615	289.26170510000003	133.10993440000001	273.86651919999997	176.6484447	406.8296833	236.8245875	648.8811433999999	559.2278464999999	342.3802409	123.89870230000001	195.0652053	477.97207530000003	275.6682347	221.06404959999998	206.94929399999998	219.2728288	152.45226350000002	223.0955324	234.1312387	294.3100919	222.004952	447.95205930000003	250.01761569999996	373.04039700000004	112.68614129999999	357.0428142	164.1561335	112.4129594	204.8630253	113.33993819999999	193.6597314	163.5966448	176.4340372	178.03827959999998
TXNDC17	Thioredoxin domain-containing protein 17 (14 kDa thioredoxin-related protein) (TRP14) (Protein 42-9-9) (Thioredoxin-like protein 5)	tumor necrosis factor-mediated signaling pathway	cytosol; extracellular exosome	12.03974868	6.102029486	13.68326394	38.58653813	8.129165373	11.30827301	4.010736341	7.027794853	11.08020616	21.55421257	10.39599848	10.37802598	9.829891297	19.65772591	14.96706305	18.33847471	10.02064384	4.385193214	8.818907472000001	6.4303091729999995	12.05770305	8.334586417	15.50714583	13.76983117	8.740050695	4.054497813	7.962887019	27.15629451	16.73565664	16.10709895	15.39274858	8.102943472	7.752404022	9.263792442	11.36945242	8.284435922	6.109225935	13.96937189	11.09787039	2.960032475	8.810531957	6.1388863989999995	5.955184831	5.666224612000001	5.008774288	5.7421036910000005	5.577898935	6.246832826	4.854469125	6.826394798
TXN	Thioredoxin (Trx) (ATL-derived factor) (ADF) (Surface-associated sulphydryl protein) (SASP)	activation of protein kinase B activity; cell redox homeostasis; glycerol ether metabolic process; negative regulation of hydrogen peroxide-induced cell death; negative regulation of protein export from nucleus; negative regulation of transcription by RNA polymerase II; oxidation-reduction process; positive regulation of DNA binding; positive regulation of peptidyl-serine phosphorylation; positive regulation of protein kinase B signaling; response to radiation	cytosol; extracellular exosome; nucleoplasm; nucleus	240.85835980000002	233.3132745	258.350495	134.9760835	283.7815579	328.0875351	232.73222	276.7020787	595.4573289	447.9693625	540.6448912999999	185.5510276	416.2837228	169.632237	312.67456119999997	770.7617659	293.195784	155.7956106	169.0203832	222.97645690000002	338.2994347	152.5669418	385.9085213	288.5675915	480.167605	136.9203332	98.44783205	114.7219695	336.979508	308.995051	105.9532475	75.35630804	126.62109050000001	115.75444209999999	91.91988194	390.1978466	122.55156629999999	669.3765777000001	120.03165349999999	201.613372	182.1231771	376.0833447	124.31609650000001	68.45578520000001	49.75847563	83.66152246	244.8537029	135.6771177	68.14762604	236.10826260000002
TXNL4B	Thioredoxin-like protein 4B (Dim1-like protein)	cell cycle; mRNA splicing, via spliceosome	cytosol; nucleoplasm; U4/U6 x U5 tri-snRNP complex; U5 snRNP	6.151513446	2.523441004	3.5798865539999998	4.166240649	2.459538643	4.654892193	4.608492773	5.207606768	5.02081771	1.775390122	6.18472387	2.32511533	10.23300987	8.673504093	5.0936587310000006	3.522406788	5.527241457000001	5.1490074969999995	5.269943518	5.867927889	4.830224789	4.714119453	5.570850707000001	3.6951218860000004	5.58358404	3.2032061539999996	3.065804562	4.21192468	4.486701803	3.57024146	3.422790225	3.3199175189999997	4.414072781000001	4.292163663999999	2.476983888	7.960958299	3.4516596010000002	3.053089645	3.59260138	2.107051739	3.6600220789999995	4.3677657860000005	5.8259873220000005	3.191364469	5.62130992	4.090127886	3.19738317	4.556925509	12.32013576	6.892545843
TXNL4A	Thioredoxin-like protein 4A (DIM1 protein homolog) (Spliceosomal U5 snRNP-specific 15 kDa protein) (Thioredoxin-like U5 snRNP protein U5-15kD)	cell cycle; cell division; mRNA splicing, via spliceosome; RNA splicing, via transesterification reactions; spliceosomal complex assembly	cytosol; nuclear membrane; nucleoplasm; nucleus; spliceosomal complex; U2-type precatalytic spliceosome; U4/U6 x U5 tri-snRNP complex; U5 snRNP	6.702653109	4.355143389	18.55181429	4.873954243	6.642491905	6.71654879	5.914716179	5.256002046	7.761965203	17.11179282	6.613687775	10.23016387	6.539838286	13.96918991	6.7946036439999995	25.99511607	11.78462678	7.433130716	12.96500413	12.10240192	11.07218417	10.14458352	18.73866161	6.669501479	13.02661937	6.072728059	11.35996419	13.27267567	11.017241199999999	11.84508171	7.505682815	8.792259061000001	6.281388327	6.744072666	8.692443544	12.1036526	13.98717998	23.83341558	5.763312932000001	13.12238719	7.26857137	8.705790648999999	17.030982100000003	3.9222759710000004	6.714857576	3.775338009	4.439498297	5.686035172	7.24804881	8.533577507999999
TXNDC11	Thioredoxin domain-containing protein 11 (EF-hand-binding protein 1)	cell redox homeostasis	endoplasmic reticulum membrane; integral component of membrane	12.25358053	28.14015847	21.83117833	25.56612877	27.45305425	21.11547142	23.40743816	17.67379866	20.435358100000002	13.889788000000001	20.7707539	26.63734642	14.68398088	18.4541048	13.69265859	15.33669751	15.90999708	16.07933125	15.20412083	23.27661562	17.04545193	19.41024986	14.36616087	11.24600377	15.50019622	21.23433807	33.78795706	22.24455282	26.90687801	29.97380974	14.66547178	13.26907367	17.58952709	14.8587552	15.64431088	9.511930326	19.02926128	11.15447246	19.47917837	13.50331803	14.59907905	18.70296563	20.88165718	12.5236898	15.10910805	14.80914911	11.54383644	19.24829218	21.83535397	12.95522979
PRDX3	Thioredoxin-dependent peroxide reductase, mitochondrial	cell redox homeostasis; cellular response to oxidative stress; cellular response to reactive oxygen species; hydrogen peroxide catabolic process; maternal placenta development; mitochondrion organization; myeloid cell differentiation; negative regulation of apoptotic process; negative regulation of kinase activity; peptidyl-cysteine oxidation; positive regulation of cell population proliferation; positive regulation of NF-kappaB transcription factor activity; regulation of mitochondrial membrane potential; response to hydrogen peroxide; response to lipopolysaccharide; response to oxidative stress	cytoplasm; cytosol; early endosome; mitochondrial matrix; mitochondrion; protein-containing complex	34.5641136	97.25561271	37.47961958	65.83831309	50.19114869	83.77379191	41.45221084	81.81946387	33.00460823	31.53805175	74.11451035	43.64717359	44.18156474	40.14920162	34.73142439	36.03333365	51.00458517	49.13185396	110.20799769999999	106.09648600000001	53.77978551	47.49922075	9.344117343999999	32.89123851	91.34846074	30.9020202	57.51776508	37.67566223	70.93904106	34.72454824	58.4801514	84.47880815	49.37123194	55.28167408	26.08984626	61.527097600000005	58.95954562	7.353712657999999	61.202737199999994	54.18545311	85.40796786	53.65264167	97.31865309999999	71.23915526	98.52975601	80.06788166	84.64701601	58.37179231	118.40968810000001	52.95803497
RRM1	Ribonucleoside-diphosphate reductase large subunit	cell proliferation in forebrain; deoxyribonucleotide biosynthetic process; DNA replication; male gonad development; mitotic cell cycle; nucleobase-containing small molecule interconversion; protein heterotetramerization; pyrimidine nucleobase metabolic process; response to ionizing radiation; retina development in camera-type eye	cell projection; cytosol; neuronal cell body; nuclear envelope; ribonucleoside-diphosphate reductase complex	4.772122723	3.3011627999999997	12.42168493	12.92714651	6.091918585	6.932139826	17.65043225	13.83598968	8.005179058	13.30978683	14.5611299	13.01584329	12.46506913	21.659354999999998	3.186564742	8.586896229	9.998989969	13.39942551	10.09362909	11.01110135	7.001343305	11.67615918	4.81650178	9.319442832	9.813991175	7.917258903	17.81929834	4.625066443	6.008630543	10.06126842	3.860081391	8.652338189	3.59426579	3.267152458	23.47997305	8.162686508	37.64888768	4.472809476	13.21516345	4.3790170139999995	10.02298837	6.193022872999999	21.66149891	5.235158304	7.247302665	3.8654471530000003	7.755186746000001	13.01263863	16.13637848	7.180479468
PRDX2	Peroxiredoxin-2	activation of MAPK activity; cell redox homeostasis; cellular response to oxidative stress; homeostasis of number of cells; hydrogen peroxide catabolic process; leukocyte activation; negative regulation of apoptotic process; negative regulation of extrinsic apoptotic signaling pathway in absence of ligand; negative regulation of lipopolysaccharide-mediated signaling pathway; negative regulation of NF-kappaB transcription factor activity; negative regulation of T cell differentiation; positive regulation of blood coagulation; regulation of apoptotic process; regulation of hydrogen peroxide metabolic process; removal of superoxide radicals; respiratory burst involved in inflammatory response; response to lipopolysaccharide; response to oxidative stress; T cell proliferation; thymus development	cytoplasm; cytosol; extracellular exosome	109.54869009999999	70.27611939	65.64827175	347.01413010000005	80.82735538	90.57040437	113.7035889	74.94321137	96.93921464	153.0713584	89.91611107	69.64979966	111.58032549999999	84.84313432	62.18106502	39.88192986	33.55481427	50.46671434	92.31952117	71.41247576	228.0711371	82.32055565	190.1097825	131.4219529	106.7259122	72.00349874	94.78841528	148.61324309999998	85.90171677	89.70560895	74.06568559	78.17564574	63.37790234	108.59632350000001	87.38451085	110.80641709999999	148.6429306	95.65823862	120.2792558	72.43720028	82.74980007	74.7726928	65.06972097	53.705384499999994	95.37069818	59.2171374	115.92247990000001	91.24708852	111.20079809999999	38.52583896
TXNDC2	Thioredoxin domain-containing protein 2 (Spermatid-specific thioredoxin-1) (Sptrx-1)	cell differentiation; cell redox homeostasis; multicellular organism development; spermatogenesis	cytoplasm	0.031902933	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011834085	0.0	0.0	0.0	0.012143846000000002	0.016817095	0.00714758	0.0	0.012197152	0.021806713	0.0	0.021477349	0.0	0.0	0.0	0.014884841000000001	0.0	0.0	0.00575332	0.0	0.005452608	0.007652696999999999	0.0	0.008262677	0.009706306	0.012009728999999999	0.008801787	0.012556842	0.019143946999999998	0.0	0.004354698	0.006058921	0.0	0.0	0.012618047	0.0	0.0	0.0	0.005472748	0.0	0.0	0.0
TXNDC6	Thioredoxin domain-containing protein 6 (Thioredoxin-like protein 2) (Txl-2)	cell redox homeostasis; CTP biosynthetic process; GTP biosynthetic process; UTP biosynthetic process	cytoplasm; cytoskeleton	0.121589605	0.041241908	0.144338147	0.022333554	0.033533836000000004	0.061600537000000004	0.035437218	0.046651011	0.016108031999999998	0.039831069	0.068116065	0.031701082	0.077138437	0.8622157709999999	0.012971959	0.007285773000000001	0.033204446	0.059364663	0.038104898	0.08445382300000001	0.006360649	0.066471655	0.00996697	0.081042345	0.018587408	0.044532289	0.015662329	0.008819532	0.019791596	0.055554730999999996	0.012824833	0.02249358	0.008807862	0.016347112	0.5750689179999999	0.005697272	0.052115784000000005	0.018022022	0.02370969	0.054980895	0.084141083	0.011897443999999998	0.12022589	0.01900581	0.023693516	0.023798429	0.054627922999999995	0.059313265999999996	0.023832243	0.032116502000000005
TXNRD2	Thioredoxin reductase 2, mitochondrial	cell redox homeostasis; cellular response to oxidative stress; response to oxygen radical	cytoplasm; cytosol; mitochondrial matrix; mitochondrion	2.731388627	14.573348699999999	4.195767727	10.97624453	8.514119695	15.03860941	7.548237893	6.236544141	7.65886471	12.16032706	9.427379883	3.3390311689999996	5.763336071	6.03502446	8.756917178	8.403175764	5.253595925	5.723399608999999	12.97205841	14.64471955	2.401096276	6.4149985229999995	15.56310082	12.0612792	3.720515865	7.359594559	2.9346449310000002	4.7347268730000005	9.504835646	6.052581117999999	14.60275124	2.023524636	7.822288532999999	14.37496252	2.568813074	6.039609021	4.5237638339999995	10.66443642	12.30800068	4.20439632	11.55953831	8.589336361	11.63744109	7.81351621	8.495188025	7.538466337000001	3.435730667	5.459589767000001	6.384380902999999	4.576956375
TXNRD3	Thioredoxin reductase 3	cell differentiation; cell redox homeostasis; multicellular organism development; spermatogenesis	cytoplasm; endoplasmic reticulum; mitochondrion; nucleus	1.6421140580000002	1.6189262519999998	2.587430856	0.7802542809999999	2.586628756	2.730428846	2.836782298	2.662953381	3.7042891630000003	2.165509302	2.8409710539999997	1.207074652	3.2226814860000004	2.7780480489999997	2.635143352	3.0101354469999997	2.400466147	3.003528829	2.62830763	2.888035253	1.4481640080000002	3.135825197	0.694464127	2.094335046	1.846894917	2.949898802	1.4243220859999999	1.7829578769999999	3.41839162	3.039444712	2.51296026	3.6054686389999997	1.892966656	3.026666236	3.832874345	2.1805191	0.971742505	3.289612738	3.25748354	1.856088035	2.023030847	2.2689729069999998	1.640551546	1.932299588	2.3577393840000003	1.78080539	2.154133431	3.559622451	4.144355053	3.325133026
TXNRD1	Thioredoxin reductase 1, cytoplasmic (TR)	cell population proliferation; cell redox homeostasis; cellular response to oxidative stress; mesoderm formation; nucleobase-containing small molecule interconversion; regulation of lipid metabolic process; selenium compound metabolic process; signal transduction	cytoplasm; cytosol; extracellular exosome; fibrillar center; mitochondrion; nucleoplasm	13.67364648	15.42337514	101.12948540000001	4.669462702	8.891067588	29.08320866	15.62286824	75.65716076	112.22246480000001	5.793069181	61.64272406	13.46093709	86.01301425	26.99960978	5.732248462	10.83603589	139.7686865	14.58857397	18.22767245	19.94682629	8.31880172	22.13729074	25.29867454	5.389146804	23.62600862	12.32498153	19.36689012	4.939214	12.76855806	7.309863477	6.848801293999999	16.59559397	8.250580032	7.248004236	8.723478857	47.86928557	9.157678634	2.262951209	37.57743699	11.6638231	15.2539705	13.60654391	9.162402862	8.279960989	7.972029012	6.929163785	38.88440734	10.53851122	18.45444385	29.41034697
TXNDC5	Thioredoxin domain-containing protein 5 (Endoplasmic reticulum resident protein 46) (ER protein 46) (ERp46) (Thioredoxin-like protein p46)	apoptotic cell clearance; cell redox homeostasis; negative regulation of apoptotic process; neutrophil degranulation	azurophil granule lumen; endoplasmic reticulum; endoplasmic reticulum lumen; extracellular exosome; extracellular region; lysosomal lumen	0.493342823	1.4446732359999999	1.717693039	0.342532675	0.262871026	1.334058132	2.661450555	2.292226736	1.075129446	0.36653663	0.979411048	2.031250959	2.107952419	1.631860022	0.016579388	0.01862381	1.8625749180000002	1.6523593140000001	2.93601413	1.350633299	0.157170524	1.2500822790000001	0.016984971	0.195650667	0.621627406	2.6497777890000003	0.484878859	0.270532659	1.235264938	0.597618594	0.68115154	0.8688561690000001	0.615397942	0.5292931710000001	3.266632649	0.694184103	2.9566946130000002	0.0	2.138060585	0.20144288	1.489631529	4.521267545	1.03415641	1.389457706	1.150736893	0.9530546609999999	0.672807453	2.37142821	3.427749041	3.548364697
NOX1	NADPH oxidase 1 (NOX-1)	angiogenesis; cell migration; cellular response to hyperoxia; cellular stress response to acidic pH; defense response; extracellular matrix organization; hydrogen peroxide metabolic process; inflammatory response; intracellular pH elevation; NADP metabolic process; oxidation-reduction process; oxygen metabolic process; positive regulation of cell population proliferation; positive regulation of integrin biosynthetic process; positive regulation of JNK cascade; positive regulation of oxidative stress-induced intrinsic apoptotic signaling pathway; positive regulation of smooth muscle cell proliferation; positive regulation of vascular endothelial growth factor production; regulation of blood pressure; regulation of ion transmembrane transport; regulation of systemic arterial blood pressure by renin-angiotensin; respiratory burst; signal transduction; superoxide anion generation	cell junction; early endosome; invadopodium membrane; NADPH oxidase complex; plasma membrane	0.282410968	0.081277054	0.049779252999999996	0.46214296	0.565039163	0.068286716	0.27685589	0.252826714	0.190468403	0.6946954259999999	1.107471879	0.056227114	0.594505844	0.451115737	0.623131068	0.258450471	0.098155967	0.107242926	0.23333035100000002	0.096021046	0.46066793899999997	0.1894797	0.176780703	0.29946252	0.206049024	0.17552307600000003	0.47842872399999997	0.20857199199999998	0.299843857	1.519089102	0.24010684300000001	0.09974021400000001	0.143203515	0.273835129	0.153469196	0.319993405	0.218251588	0.435079679	0.21026529100000002	0.43070324299999996	0.7254631509999999	0.128957195	0.406172401	0.202259694	0.091052806	0.149495351	0.293611097	0.16859277600000003	0.04227042599999999	0.174056457
NOX3	NADPH oxidase 3	defense response; detection of gravity; otolith development; oxidation-reduction process; superoxide anion generation; temperature homeostasis	cytoplasm; extracellular exosome; NADPH oxidase complex; plasma membrane	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009828897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009964748	0.023784252999999998	0.0	0.0	0.0	0.049450912	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00997478	0.0	0.0	0.0	0.0	0.007233661	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NOX4	NADPH oxidase 4	bone resorption; cardiac muscle cell differentiation; cell aging; cell morphogenesis; cellular response to cAMP; cellular response to gamma radiation; cellular response to glucose stimulus; cellular response to oxidative stress; cellular response to transforming growth factor beta stimulus; defense response; gene expression; heart process; homocysteine metabolic process; inflammatory response; negative regulation of cell population proliferation; oxidation-reduction process; positive regulation of apoptotic process; positive regulation of DNA biosynthetic process; positive regulation of ERK1 and ERK2 cascade; positive regulation of MAP kinase activity; positive regulation of protein kinase B signaling; positive regulation of protein tyrosine kinase activity; positive regulation of reactive oxygen species metabolic process; positive regulation of smooth muscle cell migration; positive regulation of stress fiber assembly; reactive oxygen species biosynthetic process; reactive oxygen species metabolic process; response to hypoxia; superoxide anion generation; superoxide metabolic process	apical plasma membrane; endoplasmic reticulum membrane; focal adhesion; integral component of membrane; mitochondrion; NADPH oxidase complex; nucleolus; nucleus; perinuclear endoplasmic reticulum; perinuclear region of cytoplasm; plasma membrane; stress fiber	1.5621551580000002	0.280989815	0.162262028	1.358513157	0.127487986	0.11017058	0.099335823	0.169251491	0.395090709	0.11723506800000001	0.135746067	0.56761161	0.233123594	0.149720696	0.33805615299999997	0.080415999	0.206999438	0.173919506	0.1835861	0.079671005	0.054603919	0.34063452	0.042781452000000005	0.215341848	0.116825335	0.118329071	0.080033063	0.135200994	0.072815932	0.281040778	0.26999892600000003	0.482748525	0.18363006199999998	0.397613459	0.42119207200000003	0.503064643	0.20239322	0.493607089	0.109038903	0.070798725	0.255105567	0.034045115	0.294884761	0.067594088	0.029057206000000002	0.091205839	0.191847832	0.128694698	0.184132223	0.049233713
SOD3	Extracellular superoxide dismutase [Cu-Zn] (EC-SOD)	cellular response to oxidative stress; removal of superoxide radicals; response to copper ion; response to hypoxia	collagen-containing extracellular matrix; extracellular exosome; extracellular region; extracellular space; Golgi lumen; nucleus	18.06291286	1.859413131	0.650756131	0.353075856	4.912662792	4.2651279760000005	0.48909355299999996	0.409730921	5.7533227810000005	1.651207455	16.52682844	10.8029778	15.58247179	8.43054863	0.8089126040000001	0.499123362	0.398562581	37.69096324	8.347658727999999	0.228230474	1.150817185	4.395282009	0.385170926	22.20773523	0.661167551	0.9647686059999999	1.192191756	8.52071229	0.208593008	17.58992544	3.859768579	14.43495869	12.73321387	2.498204332	15.37678797	16.76291136	0.63318963	1.709483602	0.7635455990000001	1.4486742369999999	0.4516125	0.090561469	1.1062137779999999	1.802801101	0.324632349	2.236504336	6.37686257	3.9110735180000002	0.962853964	0.047012643
SOD2	Superoxide dismutase [Mn], mitochondrial	acetylcholine-mediated vasodilation involved in regulation of systemic arterial blood pressure; age-dependent response to reactive oxygen species; cellular response to oxidative stress; interleukin-12-mediated signaling pathway; negative regulation of cell population proliferation; negative regulation of neuron apoptotic process; negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway; negative regulation of vascular smooth muscle cell proliferation; oxygen homeostasis; positive regulation of cell migration; positive regulation of vascular associated smooth muscle cell apoptotic process; positive regulation of vascular smooth muscle cell differentiation involved in phenotypic switching; protein homotetramerization; regulation of blood pressure; regulation of transcription by RNA polymerase II; release of cytochrome c from mitochondria; removal of superoxide radicals; response to superoxide; superoxide metabolic process	extracellular exosome; mitochondrial matrix; mitochondrion	49.76567414	14.78781094	16.130662599999997	13.22973011	8.876472874	10.05466776	52.37571113	42.64393391	100.9746632	22.5720825	66.89670002	85.63235625	143.7573246	31.46786757	36.50927767	53.77413266	38.76310845	52.48241281	33.15059931	9.932215167	21.98272306	17.99285991	26.43182754	15.9672501	10.30576359	141.9155014	11.48198452	15.64758155	84.59005906	16.10664367	100.8200954	27.36932147	77.61586209	37.88745073	22.1200807	147.29572869999998	38.79074008	24.19533624	21.47941902	10.25590242	13.81205087	11.22767441	9.657992372999999	114.8217655	16.54793819	87.79529587	96.5588767	33.94709214	23.33710599	22.30190045
DUOX1	Dual oxidase 1	cuticle development; cytokine-mediated signaling pathway; defense response; hormone biosynthetic process; hydrogen peroxide biosynthetic process; hydrogen peroxide catabolic process; oxidation-reduction process; positive regulation of cell motility; positive regulation of wound healing; response to cAMP; response to oxidative stress; superoxide anion generation; thyroid hormone generation	apical plasma membrane; cell leading edge; cell surface; endoplasmic reticulum; NADPH oxidase complex; plasma membrane	0.243926686	0.187203707	0.9827613709999999	0.19958325600000001	3.8786416189999997	0.174759265	0.6656823239999999	0.129039119	0.5003942570000001	0.661048831	0.416681652	0.331860954	1.381036207	3.773033116	0.18768582	0.334846947	0.058875142000000005	0.277886638	0.40306861899999996	0.691135088	0.046014778	0.418240199	0.093310989	0.626518958	0.177970622	0.164238165	0.539868927	0.131359217	0.0968558	0.404854156	0.05639481	0.10369734800000001	0.078711246	0.053332824	0.265111747	0.164862866	0.36777997100000004	0.117594512	0.290916057	6.209543769	0.71214034	0.092820112	2.731060288	0.163374669	1.209923006	0.129123546	0.088760199	0.122319586	0.10547395300000001	0.230062235
